Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
20211010,BBC,US couple accused of selling nuclear sub secrets,https://www.bbc.com/news/world-us-canada-58863678,True,False
20140314,BBC,'Hundreds' attack Nigerian city,http://www.bbc.com/news/world-africa-26575428,True,False
20140314,BBC,BT investigated over email data,http://www.bbc.com/news/technology-26480381,True,BT
20191106,BBC,Ex-Twitter employees accused of spying for Saudis,https://www.bbc.com/news/world-us-canada-50324977,True,Twitter
20140315,BBC,4: Malaysia plane systems 'disabled',http://www.bbc.co.uk/news/world-asia-26591184,True,Malaysia Airlines
20120628,BBC,"Blackberry-maker axes 5,000 jobs",http://www.bbc.co.uk/news/business-18631702,True,Blackberry
20100907,BBC,New phone-hacking probe announced,http://www.bbc.co.uk/news/uk-11223039,True,False
20140317,BBC,BBC apology over North Korea breach,http://www.bbc.com/news/entertainment-arts-26609581,True,BBC
20140318,BBC,Snowden in new US surveillance claim,http://www.bbc.com/news/world-us-canada-26640228,True,False
20140318,BBC,Jail term for Miss Teen USA hacker,http://www.bbc.com/news/technology-26616913,True,False
20120701,BBC,Barclays chairman to quit over rate fix,http://www.bbc.co.uk/news/uk-18665719,True,Barclays
20171121,BBC,Uber concealed huge data breach,http://www.bbc.com/news/technology-42075306,Yes,Uber
20100910,BBC,Three jailed over 'filmed' rape,http://www.bbc.co.uk/news/uk-england-oxfordshire-11264819,True,False
20140319,BBC,EA games web server hacked,http://www.bbc.com/news/technology-13846031,True,EA games
20160111,BBC,Essendon players banned for doping,http://www.bbc.com/sport/35288575,True,Essendon Football Club
20191112,BBC,Google accesses huge trove of US patient data,https://www.bbc.com/news/technology-50388464,True,Google
20171122,BBC,US Olympics doctor admits abusing gymnasts,http://www.bbc.com/news/world-us-canada-42083977,True,False
20171122,BBC,1 UK has 'huge concerns' over Uber breach,http://www.bbc.com/news/technology-42079937,Yes,Uber
20160112,BBC,"1 BP cuts 4,000 jobs amid oil downturn",http://www.bbc.com/news/business-35289771,True,BP
20140320,BBC,Twitter website 'blocked' in Turkey,http://www.bbc.com/news/world-europe-26677134,True,Twitter
20171123,BBC,2 Russian hackers' UK link revealed,http://www.bbc.com/news/technology-42056555,True,False
20140321,BBC,Credit card block at Russian banks,http://www.bbc.com/news/business-26678145,True,True
20140321,BBC,"MtGox finds 200,000 lost bitcoins",http://www.bbc.com/news/technology-26677291,True,MtGox
20211019,BBC,3 Credit Suisse fined over Mozambique tuna scandal,https://www.bbc.com/news/business-58974089,True,Credit Suisse
20140322,BBC,4: Credit card block at Russian banks,http://www.bbc.co.uk/news/business-26678145,True,True
20211020,BBC,Romance scam suspects defrauded 100 women - FBI,https://www.bbc.com/news/world-africa-58978287,True,False
20211021,BBC,1 Evergrande shares plunge as trading resumes,https://www.bbc.com/news/business-58976991,True,Evergrande
20211021,BBC,4 Tesla reports record sales and profits,https://www.bbc.com/news/business-58993848,True,Tesla
20171127,BBC,Chinese 'hackers' charged in US court,http://www.bbc.com/news/world-us-canada-42141945,True,False
20191118,BBC,Thousands of Disney customer details hacked,https://www.bbc.com/news/technology-50461171,Yes,Disney
20191118,BBC,"3 Tata Steel to cut 3,000 jobs in 'severe' market",https://www.bbc.com/news/business-50467071,True,Tata Steel
20211022,BBC,I came face to face with the man who raped me,https://www.bbc.com/news/uk-england-tyne-59008880,True,False
20100917,BBC,Liberia hails $1.2bn debt pardon,http://www.bbc.co.uk/news/business-11341667,True,Liberia
20191119,BBC,Arron Banks' private messages leaked by hacker,https://www.bbc.com/news/technology-50474626,True,Arron Banks
20171129,BBC,2 Apple rushes to fix major password bug,http://www.bbc.com/news/technology-42161823,True,Apple
20171129,BBC,Apple apologises and fixes security flaw,http://www.bbc.com/news/technology-42174168,True,Apple
20140326,BBC,4: BP refinery leaks oil into US lake,http://www.bbc.co.uk/news/business-26744117,True,BP
20160119,BBC,Asda bug exposed payment details,http://www.bbc.com/news/technology-35350789,True,Asda
20140327,BBC,Bank of America in $9.5bn settlement,http://www.bbc.com/news/business-26762194,True,Bank of America
20120710,BBC,Google 'to pay' largest privacy penalty,http://www.bbc.com/news/technology-18782224,True,Google
20171201,BBC,Ex-Trump adviser Flynn admits lying to FBI,http://www.bbc.com/news/world-us-canada-42192080,True,False
20171201,BBC,1 Toys R Us prepares to shut 25 stores,http://www.bbc.com/news/business-42204182,True,Toys R Us
20140328,BBC,GM adds 824k cars to ongoing recall,http://www.bbc.com/news/business-26792004,True,GM
20160121,BBC,'Backdoor' in GCHQ-made phone security,http://www.bbc.com/news/technology-35372545,True,GCHQ
20191124,BBC,Data leak details China's 'brainwashing system',https://www.bbc.com/news/world-asia-china-50511063,True,China
20100923,BBC,Leak 'reveals 177 doomed quangos',http://www.bbc.co.uk/news/uk-11403044,True,False
20100923,BBC,Blockbuster files for bankruptcy,http://www.bbc.co.uk/news/business-11397020,True,Blockbuster
20120713,BBC,Credit card firms to pay $7.25bn,http://www.bbc.co.uk/news/world-us-canada-18839293,True,Credit card firms
20120713,BBC,JPMorgan raises its trading loss,http://www.bbc.co.uk/news/business-18829551,True,JPMorgan
20120713,BBC,Yahoo looks into password breach,http://www.bbc.com/news/technology-18811300,True,Yahoo
20191125,BBC,Government account tweets out porn,https://www.bbc.com/news/technology-50547918,True,Government
20171204,BBC,Supreme Court backs Trump travel ban,http://www.bbc.com/news/world-us-canada-42231806,True,False
20171204,BBC,UK and EU fail to strike Brexit talks deal,http://www.bbc.com/news/uk-politics-42217735,True,Government
20140331,BBC,Server hijack aids Turkey web block,http://www.bbc.com/news/technology-26818104,True,False
20171205,BBC,3 Mueller 'demands Trump German bank data',http://www.bbc.com/news/world-us-canada-42240588,True,Government
20171205,BBC,4 Ireland forced to collect â¬13bn Apple tax,http://www.bbc.com/news/business-42237312,True,Apple
20140401,BBC,LinkedIn email addresses exposed,http://www.bbc.com/news/technology-26833863,True,LinkedIn
20191127,BBC,1 What we learned from the leaked US trade documents,https://www.bbc.com/news/business-50581017,True,False
20100926,BBC,Worm affects Iran nuclear plant,http://www.bbc.co.uk/news/world-middle-east-11414483,True,False
20160126,BBC,Apple warns iPhone sales set to fall,http://www.bbc.com/news/business-35412892,True,Apple
20160126,BBC,2 JP Morgan pays $1.42bn in Lehman claim,http://www.bbc.com/news/business-35412817,True,JP Morgan
20100927,BBC,China Airlines agrees $40m fine,http://www.bbc.co.uk/news/business-11422787,True,China Airlines
20120716,BBC,Skype bug hits private messages,http://www.bbc.com/news/technology-18863423,True,Skype
20160128,BBC,US parents warned on hacked baby webcams,http://www.bbc.com/news/technology-35427586,True,False
20171208,BBC,Millions 'stolen' in bitcoin heist,http://www.bbc.com/news/technology-42275523,True,False
20100929,BBC,Charges in online bank theft case,http://www.bbc.co.uk/news/uk-england-london-11440912,True,False
20100929,BBC,Irish debt yields hit new record,http://www.bbc.co.uk/news/business-11433817,True,Ireland
20160129,BBC,'About $4bn' stolen from Malaysia fund,http://www.bbc.com/news/world-asia-35447174,True,false
20160129,BBC,Clinton emails declared 'top secret',http://www.bbc.com/news/world-us-canada-35446455,True,False
20211103,BBC,Israeli spyware group added to US trade blacklist,https://www.bbc.com/news/technology-59149651,True,NSO Group
20101001,BBC,FBI uncovers cyber crime network,http://www.bbc.co.uk/news/world-us-canada-11457611,True,False
20211104,BBC,Trump-Russia dossier analyst charged with lying,https://www.bbc.com/news/world-us-canada-59168626,True,Government
20171211,BBC,4 Hidden keylogger found on HP laptops,http://www.bbc.com/news/technology-42309371,True,HP
20120720,BBC,Africa-based cybercrime targeted,http://www.bbc.com/news/technology-18930953,True,False
20120720,BBC,1: US gunman kills 12 at Batman film,http://www.bbc.co.uk/news/world-us-canada-18921492,True,False
20211105,BBC,3 China property fears grow as Kaisa misses payment,https://www.bbc.com/news/business-59159371,True,Kaisa
20171212,BBC,5 US regulator halts initial coin offering,http://www.bbc.com/news/business-42324466,True,SEC
20160202,BBC,2 Exxon Mobil quarterly profits drop 58%,http://www.bbc.com/news/business-35474897,True,Exxon Mobil
20140408,BBC,Facebook wipes soldiers rape page,http://www.bbc.com/news/technology-26938007,True,Facebook
20171213,BBC,3 Disney set to seal $60bn Fox takeover,http://www.bbc.com/news/business-42333452,True,Disney
20171213,BBC,Facebook: Just three Russian Brexit ads,http://www.bbc.com/news/technology-42342216,True,Facebook
20191205,BBC,Russians charged in Evil Corp hack investigation,https://www.bbc.com/news/world-us-canada-50677512,True,Evil Corp
20160203,BBC,2 Ford Europe to cut jobs to save $200m,http://www.bbc.com/news/business-35483230,True,Ford Europe
20160203,BBC,4 Wells Fargo settles $1.2bn mortgage case,http://www.bbc.com/news/business-35488140,True,Wells Fargo
20140409,BBC,Bank of America in $783m settlement,http://www.bbc.com/news/business-26966518,True,Bank of America
20191206,BBC,"4 Uber: 6,000 US sexual assault reports in two years",https://www.bbc.com/news/business-50682175,True,Uber
20101005,BBC,DR Congo arrest over mass rapes,http://www.bbc.co.uk/news/world-africa-11480809,True,False
20211108,BBC,REvil: Day of reckoning for infamous cyber gang,https://www.bbc.com/news/technology-59215167,True,REvil
20140410,BBC,Heartbleed: What you need to know,http://www.bbc.com/news/technology-26969629,True,False
20140410,BBC,Powell given 18-month doping ban,http://www.bbc.com/sport/athletics/26974788,True,False
20140410,BBC,US card thief faces lengthy jail term,http://www.bbc.com/news/technology-26972284,True,False
20211109,BBC,2 Evergrande raises cash just ahead of debt deadline,https://www.bbc.com/news/business-59216504,True,Evergrande
20160205,BBC,IAAF investigates China doping letter,http://www.bbc.com/news/world-asia-china-35499442,True,China
20211109,BBC,Seven million hit by Robinhood data breach,https://www.bbc.com/news/technology-59209494,Yes,Robinhood
20140411,BBC,US warns of Heartbleed bug danger,http://www.bbc.com/news/technology-26985818,True,False
20140411,BBC,5: US warns of Heartbleed bug danger,http://www.bbc.co.uk/news/technology-26985818,True,False
20211110,BBC,Clinton aide on laptop that may have lost the election,https://www.bbc.com/news/world-us-canada-59236320,True,Government
20160206,BBC,"Twitter shuts 125,000 'terror' accounts",http://www.bbc.com/news/world-us-canada-35505996,True,Twitter
20101008,BBC,Three charged over double murder,http://www.bbc.co.uk/news/uk-england-lancashire-11503865,True,False
20120725,BBC,Mexico fines HSBC over laundering,http://www.bbc.co.uk/news/world-latin-america-18993476,True,HSBC
20191210,BBC,4 Exxon wins New York climate change fight,https://www.bbc.com/news/business-50733127,True,Exxon
20211111,BBC,Court temporarily blocks release of Trump records,https://www.bbc.com/news/world-us-canada-59257003,True,Government
20171219,BBC,Hack attack shuts Youbit exchange,http://www.bbc.com/news/technology-42409815,True,Youbit
20120727,BBC,Google 'breaches' UK privacy deal,http://www.bbc.com/news/technology-19014206,Yes,Google
20140414,BBC,Heartbleed hackers hit Mumsnet,http://www.bbc.com/news/technology-27028101,True,Mumsnet
20211113,BBC,New prison riot in Ecuador leaves 68 dead,https://www.bbc.com/news/world-latin-america-59276428,True,False
20160209,BBC,3 Disney slides despite Star Wars boost,http://www.bbc.com/news/business-35535390,True,Disney
20160209,BBC,Facebook hit by French privacy order,http://www.bbc.com/news/technology-35531224,True,Facebook
20140415,BBC,Heartbleed may 'slow' web speeds,http://www.bbc.com/news/technology-27035072,True,False
20171221,BBC,5 Apple admits slowing down older iPhones,http://www.bbc.com/news/technology-42438745,True,Apple
20140416,BBC,First Heartbleed 'hacker' arrested,http://www.bbc.com/news/technology-27058143,True,False
20140416,BBC,4: First Heartbleed 'hacker' arrested,http://www.bbc.co.uk/news/technology-27058143,True,True
20160211,BBC,VTech 'is responsible' for kids' data,http://www.bbc.com/news/technology-35548143,True,VTech
20171222,BBC,Bitcoin slump sees trades suspended,http://www.bbc.com/news/business-42457983,True,False
20171222,BBC,IOC bans 11 Russian athletes for life,http://www.bbc.com/sport/winter-sports/42460435,True,False
20171222,BBC,1 Apple faces lawsuits over slowed iPhones,http://www.bbc.com/news/technology-42455285,True,Apple
20191215,BBC,Iran 'foils second cyber-attack in a week',https://www.bbc.com/news/world-middle-east-50799147,True,False
20120730,BBC,Racist tweet Olympian expelled,http://www.bbc.co.uk/sport/0/olympics/19054995,True,False
20211116,BBC,"Amazon to pay $500,000 for not sharing Covid data",https://www.bbc.com/news/business-59309355,True,Amazon
20191216,BBC,Tech firms sued over DR Congo cobalt mining deaths,https://www.bbc.com/news/world-africa-50812616,True,False
20191216,BBC,3 Apple fails to block human rights vote,https://www.bbc.com/news/technology-50807372,True,Apple
20140418,BBC,Prince re-signs with 'slave' label,http://www.bbc.com/news/entertainment-arts-27081344,True,Prince
20191217,BBC,3 Boeing suppliers' shares hit by production pause,https://www.bbc.com/news/business-50820483,True,Boeing
20191217,BBC,"4 Sacklers withdrew $10bn from Purdue, audit shows",https://www.bbc.com/news/world-us-canada-50820392,True,Purdue
20120802,BBC,Facebook details 'false' accounts,http://www.bbc.com/news/technology-19093078,True,Facebook
20120802,BBC,Hackers identify charity attacker,http://www.bbc.com/news/technology-19093495,True,False
20160216,BBC,Hundreds of students hit by data breach,http://www.bbc.com/news/technology-35587529,Yes,False
20140421,BBC,"Kraft recalls 96,000lb of hot dogs",http://www.bbc.com/news/business-27100284,True,Kraft
20191220,BBC,5 Volkswagen hit with record fine in Australia,https://www.bbc.com/news/business-50862356,True,Volkswagen
20140422,BBC,Data danger: From risk to ruin,http://www.bbc.com/news/business-27052250,True,False
20171228,BBC,Security guru McAfee says he was hacked,http://www.bbc.com/news/technology-42502770,True,McAfee
20101021,BBC,US nuclear codes 'went missing',http://www.bbc.co.uk/news/world-us-canada-11591213,True,False
20120805,BBC,Bottle thrown on to Olympic track,http://www.bbc.co.uk/news/uk-england-london-19143628,True,False
20211123,BBC,2 Apple sues Israeli spyware firm NSO Group,https://www.bbc.com/news/business-59393823,True,NSO Group
20171231,BBC,Five police officers shot in Colorado,http://www.bbc.com/news/world-us-canada-42529424,True,False
20211126,BBC,2 Shares hit as new Covid variant rattles investors,https://www.bbc.com/news/business-59428927,True,False
20180102,BBC,Reality Check,http://www.bbc.com/news/topics/cp7r8vgl2rgt/reality-check,True,Facebook
20180102,BBC,Deaths reported in fresh Iran protests,http://www.bbc.com/news/world-middle-east-42532859,True,Iran
20160223,BBC,2 Seven charged over Samarco dam disaster,http://www.bbc.com/news/business-35645960,True,Samarco
20120809,BBC,Google to pay record privacy fine,http://www.bbc.com/news/technology-19200279,True,Google
20140428,BBC,Man City & PSG breach Uefa FFP rules,http://www.bbc.com/sport/football/27198306,True,"Manchester City, PSG"
20160224,BBC,Nissan Leaf security flaw exposed,http://www.bbc.com/news/technology-35652277,True,Nissan
20120810,BBC,Millions hit in Blizzard attack,http://www.bbc.com/news/technology-19207276,True,Blizzard
20140429,BBC,Heartbleed used against net thieves,http://www.bbc.com/news/technology-27203766,Yes,False
20180105,BBC,Apple: Chip flaw in all Macs and iPhones,http://www.bbc.com/news/technology-42575033,True,Apple
20160226,BBC,US taxpayer data accessed by hackers,http://www.bbc.com/news/business-35673999,True,False
20160226,BBC,Baidu apps are 'leaking' personal data,http://www.bbc.com/news/technology-35669817,True,Baidu
20160227,BBC,5 Dow pays $835m for price fixing scam,http://www.bbc.com/news/business-35673997,True,Dow
20120813,BBC,Breivik 'could have been stopped',http://www.bbc.co.uk/news/world-europe-19241327,True,False
20120813,BBC,Shot putter stripped of gold after drugs test,http://www.bbc.co.uk/sport/0/olympics/19242736,True,False
20140502,BBC,Gay gets one-year ban for doping,http://www.bbc.com/sport/athletics/27264866,True,False
20140502,BBC,Max Clifford jailed for eight years,http://www.bbc.com/news/uk-27259318,True,Max Clifford
20160229,BBC,World champion Aregawi fails drugs test,http://www.bbc.com/sport/athletics/35692520,True,False
20211203,BBC,2 Chinese app giant Didi plans US stock market exit,https://www.bbc.com/news/business-59514800,True,Didi
20200103,BBC,3 Bank currency services hit by Travelex site attack,https://www.bbc.com/news/business-50985404,True,Travelex
20200103,BBC,5 Google bars Chinese firm access over security bug,https://www.bbc.com/news/technology-50981993,True,Google
20200103,BBC,Travelex site taken offline after cyber attack,https://www.bbc.com/news/business-50977582,True,Travelex
20120815,BBC,4: Israeli 'document' on Iran attack leaked,http://www.bbc.co.uk/news/world-middle-east-19271083,True,Israel
20180110,BBC,Carphone Warehouse fined over cyber-attack,http://www.bbc.com/news/business-42637820,True,Carphone Warehouse
20101103,BBC,Google in breach of UK data laws,http://www.bbc.co.uk/news/technology-11684952,True,Google
20140505,BBC,Sony tape smashes storage record,http://www.bbc.com/news/technology-27282732,True,Sony
20160303,BBC,The cyber kidnappers after your data,http://www.bbc.com/news/technology-35720073,True,False
20211206,BBC,2 Evergrande shares slump on renewed default fears,https://www.bbc.com/news/business-59517822,True,Evergrande
20140506,BBC,White House security breached by car,http://www.bbc.com/news/world-us-canada-27303083,True,Government
20180112,BBC,4 Marriott China site shut over Tibet error,http://www.bbc.com/news/business-42658070,True,Marriott China
20180112,BBC,Apple health data used in murder trial,http://www.bbc.com/news/technology-42663297,True,Apple
20200107,BBC,1 Travelex customers 'thousands out of pocket',https://www.bbc.com/news/business-51026383,True,Travelex
20200107,BBC,Travelex being held to ransom by hackers,https://www.bbc.com/news/business-51017852,True,Travelex
20211208,BBC,Spurs game off after Covid positives,https://www.bbc.com/sport/football/59576387,True,False
20200108,BBC,2 Banks stop currency service after Travelex attack,https://www.bbc.com/news/business-51034731,True,Travelex
20200108,BBC,Aftermath of passenger plane crash in Iran,https://www.bbc.com/news/world-middle-east-51031521,True,False
20200109,BBC,Amazon Ring workers fired for accessing user video,https://www.bbc.com/news/technology-51048406,True,Amazon Ring
20160307,BBC,Uber discloses rape data after leak,http://www.bbc.com/news/technology-35746405,Yes,Uber
20101109,BBC,Charges in '$42m Holocaust theft',http://www.bbc.co.uk/news/world-us-canada-11723404,True,False
20180116,BBC,Porn app flaw leaves user names exposed,http://www.bbc.com/news/technology-42703461,True,False
20211213,BBC,1 Turkish lira slumps further to new record low,https://www.bbc.com/news/business-59636957,True,Turkey
20211213,BBC,4 Modi's Twitter hacked with bitcoin tweet,https://www.bbc.com/news/world-asia-india-59627124,True,False
20101112,BBC,Year in custody for Palin hacker,http://www.bbc.co.uk/news/world-us-canada-11744412,True,False
20101112,BBC,New phone hack file handed over,http://www.bbc.co.uk/news/uk-11747716,True,False
20120824,BBC,5: Harry photos: 'Privacy laws breached',http://www.bbc.co.uk/news/uk-19365513,True,False
20211216,BBC,1 Ex-McDonald's boss pays $105m over staff relationships,https://www.bbc.com/news/business-59684996,True,McDonald's
20211216,BBC,Sainsbury's payroll hit by Kronos attack,https://www.bbc.com/news/technology-59683889,Yes,Sainsbury's
20200117,BBC,1 Victims' families slam report into 737 Max crashes,https://www.bbc.com/news/business-51153286,True,Boeing
20200117,BBC,5 Travelex boss breaks silence after cyber attack,https://www.bbc.com/news/business-51152151,True,Travelex
20211217,BBC,4 Money manager vanishes with China builder's $313m,https://www.bbc.com/news/business-59693121,True,China builder
20211217,BBC,GirlsDoPorn victims win rights to their videos,https://www.bbc.com/news/technology-59699234,True,GirlsDoPorn
20140516,BBC,Adobe apologises for global failure,http://www.bbc.com/news/technology-27439189,True,Adobe
20160315,BBC,Man charged with Celebgate hacks,http://www.bbc.com/news/technology-35817814,Yes,False
20160315,BBC,4 Nigerian oil revenues of $16bn 'missing',http://www.bbc.com/news/world-africa-35810599,True,Nigeria
20101117,BBC,China in US web traffic 'hijack',http://www.bbc.co.uk/news/technology-11773146,True,False
20211219,BBC,Tortured to death: Myanmar mass killings revealed,https://www.bbc.com/news/world-asia-59699556,True,Government
20200120,BBC,China virus cases triple as infection spreads,https://www.bbc.com/news/world-asia-china-51171035,True,China
20200120,BBC,Undercover job review exposes staff data online,https://www.bbc.com/news/technology-51175508,True,False
20140519,BBC,US charges Chinese with hacking,http://www.bbc.com/news/world-us-canada-27475324,True,China
20140519,BBC,Cyber-thief gets 20-year jail term,http://www.bbc.com/news/technology-27472244,True,False
20180127,BBC,1 Biggest ever digital currency 'theft',http://www.bbc.com/news/world-asia-42845505,True,false
20140520,BBC,Trip Advisor 'fake reviews' probed,http://www.bbc.com/news/technology-27486870,True,Trip Advisor
20200122,BBC,1 Probe of Saudi prince urged over Bezos phone hack,https://www.bbc.com/news/world-us-canada-51210743,True,False
20180128,BBC,1 Cryptocurrency hack victims to get refund,http://www.bbc.com/news/world-asia-42850194,True,True
20140521,BBC,GM recalls more cars on safety fears,http://www.bbc.com/news/business-27506552,True,GM
20180129,BBC,Reality Check,http://www.bbc.co.uk/news/topics/cp7r8vgl2rgt/reality-check,True,Facebook
20180129,BBC,Fitness app exposes military bases,http://www.bbc.com/news/technology-42853072,True,False
20140522,BBC,Anger over eBay hack delays,http://www.bbc.com/news/technology-27517907,True,eBay
20101123,BBC,Ireland 'gets 85bn-euro bail-out',http://www.bbc.co.uk/news/business-11825725,True,Ireland
20160321,BBC,China anger at illegal vaccine ring,http://www.bbc.com/news/world-asia-china-35859927,True,False
20140523,BBC,eBay faces investigation over breach,http://www.bbc.com/news/technology-27539799,Yes,eBay
20101124,BBC,SAP to pay $1.3bn for data theft,http://www.bbc.co.uk/news/business-11826167,Yes,SAP
20140523,BBC,4: French mayor 'castrated and killed',http://www.bbc.co.uk/news/world-europe-27545436,True,False
20160322,BBC,2 Nigeria state oil firm 'withheld $25bn',http://www.bbc.com/news/business-35871292,True,Nigeria state oil firm
20180131,BBC,USA Gymnastics doctor 'abused 265 girls',http://www.bbc.com/news/world-us-canada-42894833,True,False
20160323,BBC,Israeli firm linked to FBI iPhone hack,http://www.bbc.com/news/technology-35883441,True,Israeli firm
20160323,BBC,Three US hospitals hit by ransomware,http://www.bbc.com/news/technology-35880610,True,False
20180201,BBC,5 Delays hit KodakCoin crypto-currency,http://www.bbc.com/news/technology-42904215,True,KodakCoin
20140525,BBC,5: Indian voting machines 'hacked',http://www.bbc.co.uk/news/10123478,True,False
20140526,BBC,CCTV of Santa Barbara killings released,http://www.bbc.com/news/world-us-canada-27566294,True,False
20200129,BBC,1 Privacy scandals take toll on Facebook profits,https://www.bbc.com/news/business-51304516,True,Facebook
20101128,BBC,Wikileaks reveals US global fears,http://www.bbc.co.uk/news/world-us-canada-11858895,True,False
20101128,BBC,Irish 85bn euro bail-out agreed,http://www.bbc.co.uk/news/world-europe-11855990,True,Government
20140527,BBC,Spotify latest to be hit by hack,http://www.bbc.com/news/technology-27597358,Yes,Spotify
20200130,BBC,2 Sonos sorry for revealing customer email addresses,https://www.bbc.com/news/technology-51315460,True,Sonos
20211230,BBC,4 China ride-hailing giant Didi sees losses deepen,https://www.bbc.com/news/business-59824407,True,Didi
20101129,BBC,Leaked cables 'attack on world',http://www.bbc.co.uk/news/world-us-canada-11868838,True,False
20101129,BBC,Irish bank wind up to take years,http://www.bbc.co.uk/news/business-11869221,True,Irish bank
20160328,BBC,FBI breaks into dead gunman's iPhone,http://www.bbc.com/news/world-us-canada-35914195,True,False
20120910,BBC,Al-Jazeera mobile service hacked,http://www.bbc.com/news/technology-19544290,True,Al-Jazeera
20120910,BBC,Hackers target Guild Wars 2 game,http://www.bbc.com/news/technology-19543035,True,False
20180206,BBC,Moscow struggles with 'snowfall of century',http://www.bbc.co.uk/news/av/world-europe-42953788/moscow-struggles-with-snowfall-of-the-century,True,False
20160329,BBC,FBI unlocks San Bernardino gunman's iPhone,http://www.bbc.com/news/world-us-canada-35913892,True,Apple
20200203,BBC,2 Travelex: Bank currency services still offline,https://www.bbc.com/news/business-51364102,True,Travelex
20101203,BBC,Wikileaks warrant 'issued to UK',http://www.bbc.co.uk/news/uk-11911162,True,False
20160331,BBC,FBI agrees to unlock another iPhone,http://www.bbc.com/news/technology-35933239,True,FBI
20120913,BBC,Viruses 'installed in PC factory',http://www.bbc.com/news/technology-19585433,True,False
20220105,BBC,4 China investment firm slumps after $6.6bn bailout,https://www.bbc.com/news/business-59876524,True,4 China investment firm
20140602,BBC,Russian sought in cybercrime sting,http://www.bbc.com/news/technology-27668260,True,False
20140602,BBC,5: NSA 'scooping faces' from the net,http://www.bbc.co.uk/news/technology-27663130,True,NSA
20120914,BBC,"Yosemite virus alert to 230,000",http://www.bbc.co.uk/news/world-us-canada-19594542,Yes,False
20160403,BBC,Huge leak reveals elite's tax havens,http://www.bbc.com/news/world-35918844,True,False
20200207,BBC,3 Credit Suisse boss quits after spying scandal,https://www.bbc.com/news/business-51411640,True,Credit Suisse
20101207,BBC,Visa suspends Wikileaks payments,http://www.bbc.co.uk/news/business-11938320,True,Visa
20200208,BBC,Facebook's Twitter and Instagram accounts hacked,https://www.bbc.com/news/technology-51424352,True,Facebook
20160404,BBC,All you need to know about the Panama Papers leak,http://www.bbc.co.uk/news/world-35954224,True,False
20160404,BBC,Iceland PM refuses to resign after Panama Papers leak,http://www.bbc.com/news/world-europe-35962670,True,Iceland PM
20180212,BBC,Facebook broke German privacy laws,http://www.bbc.com/news/technology-43035968,True,Facebook
20101208,BBC,Hackers hit Mastercard and Visa,http://www.bbc.co.uk/news/technology-11935539,Yes,"Mastercard, Visa"
20220109,BBC,New York apartment block fire kills 19,https://www.bbc.com/news/world-us-canada-59931896,True,False
20200210,BBC,Chinese army officers charged in huge Equifax hack,https://www.bbc.com/news/world-us-canada-51449778,Yes,Equifax
20200210,BBC,'I was raped at 14 - the video ended up on a porn site',https://www.bbc.com/news/stories-51391981,True,False
20160406,BBC,3 Panama Papers firm 'victim of hack',http://www.bbc.com/news/world-latin-america-35975503,True,Panama Papers
20140606,BBC,Heartbleed fix finds security bugs,http://www.bbc.com/news/technology-27732266,True,False
20160407,BBC,Panama Papers: David Cameron 'had stake in offshore trust',http://www.bbc.com/news/uk-35992331,True,False
20160407,BBC,Protests as Bangladesh student hacked to...,http://www.bbc.com/news/world-asia-35987395,True,False
20180215,BBC,4 Russia blamed for 'malicious' cyber-attack,http://www.bbc.com/news/uk-politics-43062113,True,Government
20180216,BBC,US election tampering charge for Russians,http://www.bbc.com/news/world-us-canada-43092085,True,Government
20220113,BBC,Largest darknet stolen credit card site closes,https://www.bbc.com/news/technology-59983950,True,False
20220114,BBC,N Korea hackers stole $400m crypto in 2021 - report,https://www.bbc.com/news/business-59990477,True,North Korea
20220114,BBC,REvil ransomware gang arrested in Russia,https://www.bbc.com/news/technology-59998925,True,REvil
20101215,BBC,US sues BP over Gulf oil disaster,http://www.bbc.co.uk/news/world-us-canada-12005240,True,BP
20140611,BBC,Tweetdeck users hit by coding attack,http://www.bbc.com/news/technology-27804715,Yes,False
20140611,BBC,Feedly and Evernote cyber-attacked,http://www.bbc.com/news/technology-27790068,Yes,"Feedly, Evernote"
20101216,BBC,Lebanon 'Israeli spy device' find,http://www.bbc.co.uk/news/world-middle-east-12012452,True,False
20101216,BBC,BP shares hit after US legal move,http://www.bbc.co.uk/news/business-12006764,True,BP
20180220,BBC,Exposed Amazon clients get tip-off alerts,http://www.bbc.com/news/technology-42839462,True,Amazon
20220117,BBC,3 Credit Suisse boss resigns over Covid breaches,https://www.bbc.com/news/business-60019735,True,Credit Suisse
20101217,BBC,Drug delay hits AstraZeneca stock,http://www.bbc.co.uk/news/business-12017246,True,AstraZeneca
20180221,BBC,Samsung app leaks images of Galaxy S9,http://www.bbc.com/news/technology-43141847,True,Samsung
20140613,BBC,GM recalls more cars over ignition,http://www.bbc.com/news/business-27834704,True,GM
20200219,BBC,1 Debris found in new Boeing 737 Max fuel tanks,https://www.bbc.com/news/business-51499777,True,Boeing
20200219,BBC,Ransomware-hit US gas pipeline shut for two days,https://www.bbc.com/news/technology-51564905,True,False
20101219,BBC,Deadly blast on Mexico pipeline,http://www.bbc.co.uk/news/world-latin-america-12034038,True,False
20101219,BBC,Austria holds child porn suspects,http://www.bbc.co.uk/news/world-europe-12033773,True,False
20200220,BBC,Cyber-attack hits US Department of Defence agency,https://www.bbc.com/news/technology-51580925,Yes,US Department of Defence
