Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
20191005,CNN,FBI investigating if attempted 2018 voting app hack was linked to Michigan college course,https://www.cnn.com/2019/10/04/politics/fbi-voting-app-hack-investigation/index.html,True,FBI
20140215,CNN,Olympian's topless photos surface,http://www.cnn.com/video/data/2.0/video/world/2014/02/13/lebanon-skier-photos-surface-paton-walsh-intv.cnn.html?hpt=hp_t3,True,False
20210913,CNN,Data from Israel's booster shot gives guidance to US,https://www.cnn.com/videos/world/2021/09/13/israel-booster-shot-covid-19-biden-fauci-newday-vpx.cnn/video/playlists/top-news-videos/,True,False
20140216,CNN,Olympian exposed as topless pics surface,http://www.cnn.com/video/data/2.0/video/world/2014/02/13/lebanon-skier-photos-surface-paton-walsh-intv.cnn.html?hpt=hp_c3,True,False
20071213,CNN,Citi plugs $49 billion in leaky funds,http://money.cnn.com/2007/12/13/news/companies/citigroup_siv.ap/index.htm?cnn=yes,True,Citi
20071213,CNN,Baby vaccine recalled,http://www.cnn.com/video/#/video/health/2007/12/13/cohen.vaccine.recall.cnn,True,False
20140217,CNN,Teen: I've killed at least 22 men,http://www.cnn.com/video/data/2.0/video/crime/2014/02/17/nr-candiotti-craigslist-suspect-claims-multiple-deaths.cnn.html?hpt=hp_t2,True,False
20140217,CNN,Disturbing execution video surfaces,http://www.cnn.com/video/data/2.0/video/world/2014/02/17/pkg-wedeman-inside-isis.cnn.html?hpt=hp_t2,True,False
20140217,CNN,Olympian's topless photos surface,http://www.cnn.com/video/data/2.0/video/world/2014/02/13/lebanon-topless-athlete-scandal-jamjoom-pkg.cnn.html?hpt=hp_c3,True,False
20140217,CNN,Alarm sounds at N.M. nuke plant,http://www.cnn.com/2014/02/16/us/new-mexico-radiation-alarm/index.html?hpt=hp_bn1,True,False
20140217,CNN,Co-pilot hijacks Ethiopian Airlines plane,http://www.cnn.com/2014/02/17/world/europe/ethiopian-airlines-hijacking/index.html?hpt=hp_bn2,True,Ethiopian Airlines
20140217,CNN,11 dead in record Japan snowfall,http://www.cnn.com/2014/02/16/world/asia/japan-heavy-snow-weekend/index.html?hpt=hp_bn2,True,False
20140218,CNN,Disturbing execution video surfaces,http://www.cnn.com/video/data/2.0/video/world/2014/02/17/pkg-wedeman-inside-isis.cnn.html?hpt=hp_t5,True,False
20140218,CNN,Olympian's topless photos surface,http://www.cnn.com/video/data/2.0/video/world/2014/02/13/lebanon-topless-athlete-scandal-jamjoom-pkg.cnn.html?hpt=hp_c4,True,False
20151210,CNN,1.5 million bottles of iced tea recalled,http://money.cnn.com/2015/12/10/news/sweet-leaf-tea-recall-glass-bottles/index.html,True,Sweet Leaf Tea
20100808,CNN,Bahais sentenced to 20 years in Iran,http://religion.blogs.cnn.com/2010/08/08/7-bahais-sentenced-to-20-years-in-iran-group-says/?hpt=T2,True,Government
20120604,CNN,The last days of MF Global,http://finance.fortune.cnn.com/2012/06/04/the-last-days-of-mf-global/?source=cnn_bin,True,MF Global
20191010,CNN,Chicken processing company Tip Top Poultry recalls its meat from stores over Listeria fears,https://www.cnn.com/2019/10/10/health/chicken-listeria-recall-aldi-kroger-food-lion-trnd/index.html,True,Tip Top Poultry
20191010,CNN,A memory card found on the street contained videos of a woman's murder. Police in Alaska arrested the man they think did it,https://www.cnn.com/2019/10/10/us/sd-card-murder-alaska-trnd/index.html,True,False
20151211,CNN,Anonymous targets Trump Tower,http://www.cnn.com/2015/12/11/politics/donald-trump-tower-anonymous-hackers/index.html,True,Trump Tower
20100809,CNN,1 million lbs. of ground beef recalled,http://pagingdrgupta.blogs.cnn.com/2010/08/09/1-million-pounds-of-ground-beef-recalled/?hpt=T2,True,false
20100809,CNN,"Honda recalls 383,000 cars",http://money.cnn.com/2010/08/09/autos/Honda_recall/index.htm?hpt=T2,True,Honda
20100809,CNN,1 mil pounds of ground beef recalled,http://pagingdrgupta.blogs.cnn.com/2010/08/09/1-million-pounds-of-ground-beef-recalled/?hpt=Sbin,True,false
20100810,CNN,'Men paid to rape me' via Craigslist,http://www.cnn.com/video/#/video/crime/2010/08/10/pkg.lyon.craiglist.sex.update.cnn?hpt=C2,True,False
20120606,CNN,Change your LinkedIn password now,http://money.cnn.com/2012/06/06/technology/linkedin-password-hack/index.htm?hpt=hp_t3,True,LinkedIn
20120606,CNN,Feinstein: White House leaks 'disturbing',http://www.cnn.com/video/#/video/politics/2012/06/06/tsr-feinstein-white-house-leaks.cnn?hpt=hp_bn3,True,White House
20120606,CNN,Email hacking under investigation,http://politicalticker.blogs.cnn.com/2012/06/06/secret-service-investigating-romney-email-hacking/?hpt=hp_bn5,True,False
20120606,CNN,6 million LinkedIn passwords stolen,http://money.cnn.com/2012/06/06/technology/linkedin-password-hack/index.htm?source=cnn_bin,True,LinkedIn
20120608,CNN,18 victims rescued in child porn raids,http://www.cnn.com/2012/06/08/justice/child-porn-raid/index.html?hpt=hp_t2,True,False
20120608,CNN,E. coli makes 14 sick in 6 states,http://www.cnn.com/2012/06/08/health/e-coli-outbreak/index.html?hpt=hp_t2,True,False
20140223,CNN,Apple issues fix for security risk,http://money.cnn.com/2014/02/23/technology/mobile/apple-iphone-security-hole/index.html?hpt=hp_t2,True,Apple
20071224,CNN,Credit-card defaults rise alarmingly,http://money.cnn.com/2007/12/23/news/economy/credit_card_crunch.ap/index.htm?cnn=yes,True,False
20191015,CNN,Florida toddler dies after being left for hours inside a hot car outside her family's home,https://www.cnn.com/2019/10/15/us/tampa-florida-toddler-hot-car-death/index.html,True,False
20191015,CNN,Shelter in place issued because of hazardous materials release from a California refinery fire,https://www.cnn.com/2019/10/15/us/california-refinery-fire/index.html,True,California refinery
20191015,CNN,Pennsylvania teacher's racist tirade recorded by parent,https://www.cnn.com/videos/us/2019/10/14/pennsylvania-teacher-racist-rant-mh-orig.cnn/video/playlists/top-news-videos/,True,False
20120609,CNN,Racy e-mails surface on nominee,http://www.cnn.com/2012/06/09/politics/ambassador-nominee-racy-emails/index.html?hpt=hp_t2,True,False
20191016,CNN,Brexit countdown is sending the pound on a wild ride. There's more to come,https://www.cnn.com/2019/10/16/investing/pound-brexit/index.html,True,False
20191016,CNN,Justice Department announces takedown of the 'largest' Darknet child pornography site,https://www.cnn.com/2019/10/16/politics/doj-darknet-child-pornography-takedown/index.html,True,Government
20100816,CNN,Drug recalls surge,http://money.cnn.com/2010/08/16/news/companies/drug_recall_surge/index.htm?hpt=Sbin,True,False
20151218,CNN,Major breach discovered,http://www.cnn.com/2015/12/18/politics/juniper-networks-us-government-security-hack/index.html,Yes,Government
20191018,CNN,Johnson & Johnson recalls baby powder,https://www.cnn.com/2019/10/18/health/johnson-and-johnson-baby-powder-recall-bn-trnd/index.html,True,Johnson & Johnson
20191018,CNN,World's largest brewer says rival tried to steal its secret Bud Light recipe,https://www.cnn.com/2019/10/18/business/bud-light-secret-recipe-stolen/index.html,True,Anheuser-Busch InBev
20140226,CNN,Video shows fatal police encounter,http://www.cnn.com/video/data/2.0/video/bestoftv/2014/02/26/oklahoma-man-dies-in-police-custody-earlystart.cnn.html?hpt=hp_bn1,True,False
20100817,CNN,"Toxic organisms, oil found on Gulf floor",http://news.blogs.cnn.com/2010/08/17/scientists-toxic-oil-settling-on-gulf-floor/?hpt=T2,True,False
20100817,CNN,Eggs recalled over salmonella fears,http://pagingdrgupta.blogs.cnn.com/2010/08/17/eggs-recalled-over-salmonella-concerns/?hpt=T2,True,False
20120612,CNN,JPMorgan didn't understand risks,http://money.cnn.com/2012/06/12/investing/jpmorgan-jamie-dimon-testimony/index.htm?source=cnn_bin,True,JPMorgan
20140227,CNN,9/11 widow: 2-sec. cockpit breach,http://www.cnn.com/video/data/2.0/video/us/2014/02/26/tsr-marsh-intv-911-widow-cockpit-breach.cnn.html?hpt=hp_t2,True,False
20140227,CNN,Report: Web cam pics intercepted,http://www.cnn.com/video/data/2.0/video/world/2014/02/27/gbx-shubert-uk-us-nsa-yahoo-internet-surveillance.cnn.html?hpt=hp_bn2,True,False
20120613,CNN,JPMorgan chief questioned on $2B loss,http://money.cnn.com/2012/06/13/investing/jpmorgan-jamie-dimon/index.htm?hpt=hp_bn3,True,JPMorgan
20100819,CNN,"3,700 strollers recalled",http://money.cnn.com/2010/08/19/news/zooper_tango_stroller_recall/index.htm?hpt=T2,True,Zooper
20100819,CNN,Backlash over Aniston using 'R-word',http://marquee.blogs.cnn.com/2010/08/19/backlash-brewing-over-aniston-using-r-word/?hpt=Sbin,True,False
20140228,CNN,SeaWorld claims OSHA ethics breach,http://www.cnn.com/2014/02/28/us/seaworld-blackfish-complaint/index.html?hpt=hp_t2,True,SeaWorld
20140228,CNN,9/11 widow: 2-sec. cockpit breach,http://www.cnn.com/video/data/2.0/video/us/2014/02/26/tsr-marsh-intv-911-widow-cockpit-breach.cnn.html?hpt=hp_t5,True,False
20140228,CNN,Nasty LinkedIn dis goes viral,http://www.cnn.com/2014/02/27/tech/web/linked-in-cleveland-job-bank/index.html?hpt=hp_bn1,True,LinkedIn
20140228,CNN,'I lost money with Mt.Gox',http://money.cnn.com/gallery/technology/security/2014/02/27/bitcoin-mtgox/index.html?source=cnn_bin,True,Mt.Gox
20191021,CNN,We asked a hacker to try and steal our tech reporter's data. She got it in seconds,https://www.cnn.com/2019/10/18/tech/reporter-hack/index.html,True,False
20100820,CNN,Foreclosure program falling short,http://money.cnn.com/2010/08/20/news/economy/foreclosure_prevention_HAMP/index.htm?source=cnn_bin,True,False
20120614,CNN,Lance Armstrong banned from Ironman,http://www.cnn.com/2012/06/14/sport/armstrong-doping-allegations/index.html?hpt=hp_bn1,True,Lance Armstrong
20120614,CNN,Break-in at Kanye West's home,http://www.cnn.com/video/?hpt=hp_t2#/video/showbiz/2012/06/14/the-buzz-today.cnn,True,Kanye West
20191022,CNN,Facebook says Russian trolls are back for 2020,https://www.cnn.com/videos/business/2019/10/21/facebook-russian-trolls-2020-election-orig.cnn-business/video/playlists/top-news-videos/,True,Facebook
20140302,CNN,Oscar Pistorius,http://www.cnn.com/2014/03/01/world/africa/oscar-pistorius-trial-preview/index.html?hpt=hp_inthenews,True,Oscar Pistorius
20191023,CNN,How Russian spies bugged the US State Department,https://www.cnn.com/2017/08/23/us/spyhunter-russia-bug-us-state-department-declassified/index.html,True,Government
20140304,CNN,Pistorius witness in tears,http://www.cnn.com/video/data/2.0/video/world/2014/03/04/sot-oscar-pistorius-witness-cries.cnn.html?hpt=hp_bn2,True,False
20080109,CNN,Bank of America's Countrywide trap,http://money.cnn.com/2008/01/09/news/companies/bofa_countrywide.fortune/index.htm?cnn=yes,True,Bank of America
20120618,CNN,Leaked docs reveal 'Xbox 720' plans,http://www.cnn.com/2012/06/18/tech/gaming-gadgets/leaked-documents-reveal-xbox-plans/index.html?hpt=hp_bn5,True,Microsoft
20100825,CNN,"Girls, teachers poisoned",http://afghanistan.blogs.cnn.com/2010/08/25/officials-schoolgirls-teachers-sick-from-poison-gas/?hpt=Sbin,True,False
20140305,CNN,Pistorius,http://www.cnn.com/2014/03/05/world/africa/oscar-pistorius-trial-third-day/index.html?hpt=hp_inthenews,True,False
20191027,CNN,This phone scam has resulted in millions of dollars lost to hackers. Here's how to avoid it,https://www.cnn.com/2019/10/27/business/phishing-bank-scam-trnd/index.html,True,False
20100826,CNN,"Recall: 93,000 hip implant systems",http://money.cnn.com/2010/08/26/news/companies/johnson_depuy_hipsystem_recall/index.htm?source=cnn_bin,True,Johnson & Johnson
20100826,CNN,Hip implant systems recalled,http://money.cnn.com/2010/08/26/news/companies/johnson_depuy_hipsystem_recall/index.htm?hpt=Sbin,True,Johnson & Johnson
20140306,CNN,Oscar Pistorius,http://www.cnn.com/2014/03/06/world/africa/oscar-pistorius-trial-fourth-day/index.html?hpt=hp_inthenews,True,False
20140306,CNN,Pistorius trial gets grisly,http://www.cnn.com/2014/03/06/world/africa/oscar-pistorius-trial-fourth-day/index.html?hpt=hp_t2,True,False
20191029,CNN,Bodycam video shows police shoot man with hands up,https://www.cnn.com/videos/us/2019/10/29/hands-up-san-bernardino-police-shooting-dig-orig-jk.cnn/video/playlists/top-news-videos/,True,False
20211004,CNN,"126,000 gallons of oil spilled off California coast",https://www.cnn.com/videos/us/2021/10/04/california-oil-spill-huntington-beach-chen-newday-vpx.cnn/video/playlists/top-news-videos/,True,False
20100828,CNN,"Church robbed of $600,000 online",http://www.cnn.com/video/#/video/us/2010/08/28/ia.600k.stolen.church.kcci?hpt=T2,True,False
20120621,CNN,CDC bioterror germ lab leaks air,http://www.cnn.com/video/#/video/bestoftv/2012/06/21/pkg-brian-todd-cdc-germ-lab-leak.cnn?hpt=hp_bn4,True,False
20191031,CNN,"Keystone Pipeline leaks 383,000 gallons of oil in North Dakota",https://www.cnn.com/2019/10/31/us/keystone-pipeline-leak-trnd/index.html,True,Keystone Pipeline
20120622,CNN,"GM recalling 400,000+ Chevy Cruzes",http://money.cnn.com/2012/06/22/autos/chevrolet-cruze-recall/index.htm?hpt=hp_t2,True,GM
20120622,CNN,"400,000 Chevy Cruzes recalled",http://money.cnn.com/2012/06/22/autos/chevrolet-cruze-recall/index.htm?source=cnn_bin,True,Chevy Cruze
20100830,CNN,Company recalls ground beef,http://eatocracy.cnn.com/2010/08/29/company-recalls-ground-beef-after-e-coli-reports/?hpt=Sbin,True,Company
20191101,CNN,Nestl̩ recalls certain cookie dough products because of possible rubber contamination,https://www.cnn.com/2019/11/01/health/nestle-cookie-dough-recall-trnd/index.html,True,Nestle
20140310,CNN,Oscar Pistorius,http://www.cnn.com/2014/03/10/world/africa/oscar-pistorius-trial/index.html?hpt=hp_inthenews,True,Oscar Pistorius
20100831,CNN,Former mine leaking toxic acid,http://news.blogs.cnn.com/2010/08/31/concrete-eating-acid-at-former-california-mine/?hpt=Sbin,True,False
20100831,CNN,Problem bank list climbs to 829,http://money.cnn.com/2010/08/31/news/companies/fdic_problem_bank_list/index.htm?source=cnn_bin,True,False
20211007,CNN,Man accused of killing pharmacist brother for giving Covid-19 vaccine,https://www.cnn.com/videos/us/2021/10/07/maryland-man-pharmacist-brother-covid-19-vaccines-sandoval-newday-vpx.cnn/video/playlists/top-news-videos/,True,False
20191102,CNN,Airbnb bans 'party houses' following a California shooting that killed 5 people,https://www.cnn.com/2019/11/02/us/orinda-airbnb-party-house-trnd/index.html,True,Airbnb
20191102,CNN,Mueller interview notes obtained by CNN show Trump's push for stolen emails,https://www.cnn.com/2019/11/02/politics/mueller-investigation-notes-trump-stolen-emails/index.html,True,False
20140311,CNN,Oscar Pistorius,http://www.cnn.com/2014/03/11/world/africa/oscar-pistorius-trial/index.html?hpt=hp_inthenews,True,Oscar Pistorius
20080120,CNN,DNA points to new killer,http://www.cnn.com/video/#/video/crime/2008/01/20/woodward.co.tim.masters.kusa,True,False
20120624,CNN,11K evacuated as Colo. wildfires rage,http://www.cnn.com/2012/06/24/us/western-wildfires/index.html?hpt=hp_t2,True,False
20191103,CNN,Apple warns some iPhone users: Update your phone or lose internet,https://www.cnn.com/2019/10/30/tech/old-apple-product-update-trnd/index.html,True,Apple
20100902,CNN,"Harrisburg, Pa., defaults on bonds",http://money.cnn.com/2010/09/02/news/economy/harrisburg_bond/index.htm?source=cnn_bin,True,Harrisburg
20140312,CNN,Bullet-riddled door shown in court,http://www.cnn.com/video/data/2.0/video/international/2014/03/12/pistorius-trial-bathroom-door-used-in-court-curnow-dnt-newday.cnn-ap.html?hpt=hp_t2,True,False
20191104,CNN,More than 100 vegetable products recalled for listeria concerns,https://www.cnn.com/2019/11/04/us/mann-vegetable-recall-trnd/index.html,True,False
20140313,CNN,Pistorius,http://www.cnn.com/2014/03/13/world/africa/oscar-pistorius-trial/index.html?hpt=hp_inthenews,True,False
20140313,CNN,10 big overtime pay violators,http://money.cnn.com/gallery/news/economy/2014/03/13/overtime-violations/index.html?hpt=hp_t2,True,false
20140313,CNN,"Pistorius sees gruesome photos, vomits",http://www.cnn.com/2014/03/13/world/africa/oscar-pistorius-trial/index.html?hpt=hp_t3,True,False
20120626,CNN,Cybercrime sting yields 24 arrests,http://money.cnn.com/2012/06/26/technology/cybercrime-arrests/index.htm?hpt=hp_t2,True,False
20191105,CNN,"For less than $400, someone can hack your Alexa",https://www.cnn.com/2019/11/04/tech/alexa-siri-laser-attack-research/index.html,True,Amazon
20120626,CNN,Dozens arrested in cybercrime sting,http://money.cnn.com/2012/06/26/technology/cybercrime-arrests/index.htm?source=cnn_bin,True,False
20100904,CNN,Kia recalling fire-prone cars,http://money.cnn.com/2010/09/03/autos/hyundai_kia_recall/index.htm?source=cnn_bin,True,Kia
20140314,CNN,GM recall,http://money.cnn.com/2014/03/14/news/companies/gm-recall-crash-deaths/index.html?hpt=hp_inthenews,True,GM
20140314,CNN,Pistorius,http://www.cnn.com/2014/03/14/world/africa/oscar-pistorius-trial/index.html?hpt=hp_inthenews,True,False
20140314,CNN,Dashcam shows cop shoot elderly man,http://www.cnn.com/video/data/2.0/video/us/2014/03/14/mxp-sot-deputy-shoots-elderly-mane-reaching-for-cane.cnn.html?hpt=hp_c3,True,False
20120627,CNN,Feds sue Wyndham Hotels,http://www.cnn.com/2012/06/26/travel/wyndham-hacking/index.html?hpt=hp_bn10,True,Wyndham Hotels
20191107,CNN,10 hospitalized after insulin administered instead of flu shots,https://www.cnn.com/2019/11/07/us/oklahoma-flu-shot-mix-up/index.html,True,False
20120628,CNN,Taliban video shows 17 beheaded,http://www.cnn.com/2012/06/28/world/asia/pakistan-beheadings/index.html?hpt=hp_bn2,True,False
20120628,CNN,Abound Solar is latest DOE bankruptcy,http://money.cnn.com/2012/06/28/news/economy/abound-solar-bankrupt/index.htm?source=cnn_bin,True,Abound Solar
20140316,CNN,"Honda recalls 900,000 minivans",http://money.cnn.com/2014/03/16/autos/honda-odyssey-recall/index.html?hpt=hp_t2,True,Honda
20140316,CNN,Gory details in Pistorius trial,http://www.cnn.com/2014/03/16/world/africa/oscar-pistorius-trial-csi/index.html?hpt=hp_t2,True,False
20120629,CNN,Doping charges filed against Armstrong,http://www.cnn.com/2012/06/29/sport/armstrong-doping-allegations/index.html?hpt=hp_t2,True,Armstrong
20080129,CNN,"Poor workers' kidneys stolen, sold to rich",http://www.cnn.com/video/#/video/world/2008/01/29/sidner.kidney.racket.cnn,True,False
20191109,CNN,A Buffalo Wild Wings general manager died after being exposed to toxic fumes from cleaning agents,https://www.cnn.com/2019/11/08/us/massachusetts-buffalo-wild-wings-worker-death-cleaning-agent-trnd/index.html,True,Buffalo Wild Wings
20080130,CNN,Yahoo cutting jobs,http://money.cnn.com/2008/01/29/technology/Yahoo_earnings/index.htm?postversion=2008012918,True,Yahoo
20140318,CNN,Sources: Toyota in $1 billion settlement,http://www.cnn.com/2014/03/18/us/toyota-settlement/index.html?hpt=hp_t2,True,Toyota
20080202,CNN,"Volvo recalls 82,000 cars",http://money.cnn.com/2008/02/02/news/companies/bc.apfn.eu.fin.com.sweden.volvo.recall.ap/index.htm?cnn=yes,True,Volvo
20120702,CNN,Facebook email mess hits phones,http://money.cnn.com/2012/07/02/technology/facebook-email-phones/index.htm?source=cnn_bin,True,Facebook
20100911,CNN,U.S. troops charged with murder,http://afghanistan.blogs.cnn.com/2010/09/10/u-s-troops-charged-with-murdering-civilians/?hpt=Sbin,True,False
20140320,CNN,IRS: This phone scam is biggest ever,http://money.cnn.com/2014/03/20/pf/taxes/irs-phone-scam/index.html?hpt=hp_t2,True,IRS
20140321,CNN,$116 million in bitcoins found,http://money.cnn.com/2014/03/21/technology/mt-gox-missing-bitcoin/index.html?hpt=hp_t3,True,Mt. Gox
20160114,CNN,New video shows cop killing teen,http://www.cnn.com/2016/01/14/us/chicago-police-shooting-cedrick-chatman-video/index.html,True,False
20080208,CNN,Chinese spies in the US,http://www.cnn.com/video/#/video/us/2008/02/07/lklv.todd.chinese.spying.cnn,True,False
20140322,CNN,More computer deletions found,http://www.cnn.com/2014/03/21/world/asia/malaysia-airlines-hard-drive-deletions/index.html?hpt=hp_t1,True,Malaysia Airlines
20140322,CNN,Downtown Disney fish tank bursts,http://www.cnn.com/video/data/2.0/video/us/2014/03/18/mxp-aquarium-leaks-in-restaurant.cnn.html?hpt=hp_c3,True,False
20120705,CNN,WikiLeaks releases Syria e-mails,http://www.cnn.com/2012/07/05/world/meast/uk-syria-wikileaks/index.html?hpt=hp_bn2,True,False
20140323,CNN,Report: NSA hacked China telecom,http://money.cnn.com/2014/03/23/technology/security/nsa-china-huawei/index.html?hpt=hp_t2,True,China Telecom
20140323,CNN,Downtown Disney fish tank bursts,http://www.cnn.com/video/data/2.0/video/us/2014/03/18/mxp-aquarium-leaks-in-restaurant.cnn.html?hpt=hp_t3,True,False
20120706,CNN,Libor scandal: Lawsuits loom,http://money.cnn.com/2012/07/05/investing/libor-lawsuits/index.htm?source=cnn_bin,True,false
20100916,CNN,Grim crime scene pics make jury cry,http://www.cnn.com/video/#/video/crime/2010/09/15/ng.ct.home.invasion.trial.hln?hpt=T2,True,False
20140324,CNN,Exxon Valdez oil spill hasn't ended,http://www.cnn.com/2014/03/23/opinion/holleman-exxon-valdez-anniversary/index.html?hpt=hp_t4,True,Exxon
20140324,CNN,Downtown Disney fish tank bursts,http://www.cnn.com/video/data/2.0/video/us/2014/03/18/mxp-aquarium-leaks-in-restaurant.cnn.html?hpt=hp_t5,True,False
20100917,CNN,Breast cancer drug under review,http://www.cnn.com/video/#/video/health/2010/09/17/dnt.cohen.breast.cancer.cnn?hpt=Sbin,True,False
20191119,CNN,"Wildfire caused $500,000 in damage at Reagan Presidential Library",https://www.cnn.com/2019/11/19/us/california-easy-fire-reagan-library-damage/index.html,True,Reagan Presidential Library
20140326,CNN,"Police: Teens killed cop, then themselves",http://www.cnn.com/2014/03/26/justice/florida-officer-teens-killed/index.html?hpt=hp_c3,True,False
20191120,CNN,Hackers could be using your Android camera to spy on you,https://www.cnn.com/2019/11/20/tech/google-android-camera-hijack-trnd/index.html,True,Google
20120709,CNN,5 charged in killing that exposed 'Fast and Furious',http://www.cnn.com/2012/07/09/us/border-patrol-terry-indictments/index.html?hpt=hp_t1,True,False
20120709,CNN,"Internet blackout hits 211,000 computers",http://money.cnn.com/2012/07/09/technology/dnschanger-shutdown/index.htm?hpt=hp_t2,Yes,False
20120709,CNN,Virus affecting Internet users,http://www.cnn.com/video/?hpt=hp_bn5#/video/tech/2012/07/09/nr-armstrong-internet-virus.cnn,True,False
20120709,CNN,"'Internet blackout' hits 211,000 PCs",http://money.cnn.com/2012/07/09/technology/dnschanger-shutdown/index.htm?source=cnn_bin,True,False
20140327,CNN,Diet drug recalled; tampering possible,http://money.cnn.com/2014/03/27/news/companies/glaxosmithkline-alli-recall/index.html?hpt=hp_t3,True,GlaxoSmithKline
20160120,CNN,"Highly classified material on Clinton's server, IG says",http://www.cnn.com/2016/01/19/politics/hillary-clinton-emails-server-classified-ig-report/index.html,True,False
20120710,CNN,Doping bans for 3 ex-Armstrong team,http://www.cnn.com/2012/07/10/sport/cycling-usps-lifetime-bans/index.html?hpt=hp_t2,True,Armstrong
20191122,CNN,"Netanyahu charged with bribery, fraud and breach of trust",https://www.cnn.com/videos/world/2019/11/22/benjamin-netanyahu-indictment-bribery-fraud-israel-election-benny-gantz-intl-ldn-vpx.cnn/video/playlists/top-news-videos/,True,False
20140328,CNN,"GM adds 824,000 vehicles to recall",http://money.cnn.com/2014/03/28/autos/gm-expands-recall/index.html?hpt=hp_t2,True,GM
20211026,CNN,Putin's army of hackers are targeting America,https://www.cnn.com/videos/business/2021/10/25/russia-putin-cyberattacks-threat-todd-dnt-tsr-vpx.cnn/video/playlists/top-news-videos/,True,Russia
20100922,CNN,Similac recalled,http://money.cnn.com/2010/09/22/news/companies/similac_recall/index.htm?hpt=T2,True,Similac
20080221,CNN,Pentagon: Toxic tank was hit,http://www.cnn.com/video/#/video/tech/2008/02/21/sot.satellite.shootdown.pentagon.cnn,True,False
20120712,CNN,Change your Yahoo password now,http://www.cnn.com/2012/07/12/tech/web/yahoo-users-hacked/index.html?hpt=hp_t2,True,Yahoo
20120712,CNN,"Yahoo hacked, 450,000 passwords posted",http://www.cnn.com/2012/07/12/tech/web/yahoo-users-hacked/index.html,True,Yahoo
20120712,CNN,Yahoo hack shocks security pros,http://money.cnn.com/2012/07/12/technology/yahoo-hack/index.htm?source=cnn_bin,True,Yahoo
20100923,CNN,Similac recall 'frustrating',http://money.cnn.com/2010/09/23/news/companies/similac_recall_website/index.htm?hpt=T2,True,Similac
20100923,CNN,Parents frustrated by Similac recall,http://money.cnn.com/2010/09/23/news/companies/similac_recall_website/index.htm?source=cnn_bin,True,Similac
20160123,CNN,Classified nuke 'mishap' costs $1.8M,http://www.cnn.com/2016/01/23/politics/intercontinental-ballistic-missile-mishap/index.html,True,False
20080223,CNN,Investors stung by Chinese ant scam,http://www.cnn.com/video/#/video/world/2008/02/22/hilsum.ant.farm.scam.itn,True,False
20120713,CNN,"Yahoo hack draws frustration, jokes",http://www.cnn.com/2012/07/13/tech/web/yahoo-hack-reaction/index.html?hpt=hp_bn5,True,Yahoo
20140331,CNN,Scary jewelry heist caught on cam,http://www.cnn.com/video/data/2.0/video/us/2014/03/28/dnt-surveillance-camera-catches-jewelry-store-heist.kark.html?hpt=hp_t2,True,False
20140331,CNN,Why your e-mail isn't really free,http://www.cnn.com/2014/03/31/tech/web/gmail-privacy-problems/index.html?hpt=hp_t3,True,False
20080224,CNN,Credit crisis hits Main Street,http://money.cnn.com/2008/02/20/news/companies/bondhitmain/index.htm?cnn=yes,True,False
20120714,CNN,Olympic security flub could cost $77 million,http://www.cnn.com/2012/07/14/world/europe/uk-olympics-security/index.html?hpt=hp_t1,True,False
20080225,CNN,Writedown storm headed for Wall Street,http://money.cnn.com/2008/02/25/markets/barr_writedowns.fortune/index.htm?cnn=yes,True,False
20191127,CNN,Another explosion rocks a Texas chemical plant,https://www.cnn.com/2019/11/27/us/port-neches-plant-explosion/index.html,True,Port Neches Plant
20191127,CNN,Explosion and fire rocks Texas chemical plant,https://www.cnn.com/videos/us/2019/11/27/port-neches-texas-chemical-plant-explosion-fire-vpx.cnn/video/playlists/top-news-videos/,True,True
20100926,CNN,Shark attacks teen in Virginia Beach,http://www.cnn.com/video/#/video/us/2010/09/26/dnt.teen.shark.attack.wavy?hpt=T2,True,False
20140402,CNN,A 57-cent part is at center of recall,http://money.cnn.com/2014/04/02/news/companies/gm-recall-part/index.html?hpt=hp_t3,True,GM
20100927,CNN,1 type of ThermaCare wrap recalled,http://pagingdrgupta.blogs.cnn.com/2010/09/27/pfizer-recalls-thermacare-heatwraps/?hpt=Sbin,True,Pfizer
20120716,CNN,HSBC failed to prevent money laundering,http://money.cnn.com/2012/07/16/news/companies/hsbc-money-laundering/index.htm?source=cnn_bin,True,HSBC
20120717,CNN,Images of massacre horror,http://www.cnn.com/video/?hpt=hp_bn2#/video/world/2012/07/17/damon-syria-douma-massacre.cnn,True,False
20120717,CNN,Largest breasted woman speaks out,http://www.cnn.com/video/#/video/bestoftv/2012/07/18/exp-drew-largest-breasts-hln.cnn?hpt=hp_bn4,True,False
20120717,CNN,Microsoft's oops could cost billions,http://money.cnn.com/2012/07/17/technology/microsoft-eu-antitrust/index.htm?source=cnn_bin,True,Microsoft
20100929,CNN,A nudge from the 'vegetable butcher',http://eatocracy.cnn.com/2010/09/29/a-new-breed-of-butcher-touts-vegetable-stimulus/?hpt=Mid,True,False
20100930,CNN,"BMWs, Rolls Royces recalled",http://money.cnn.com/2010/09/30/autos/bmw_brake_recall/index.htm?hpt=T2,True,BMW
20100930,CNN,BP to pay $15 million for violations,http://news.blogs.cnn.com/2010/09/30/bp-agrees-to-pay-15m-for-refinery-violations/?hpt=Sbin,True,BP
