Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned,Unnamed: 0,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
20200618.0,Daily Mail,"Donald Trump claims coronavirus might have been spread INTENTIONALLY by China, calls testing 'overrated' and says he objects to masks because people fidget with them",https://www.dailymail.co.uk/news/article-8437495/Trump-claims-coronavirus-spread-INTENTIONALLY-China.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20110301.0,Daily Mail,Did China try to bankrupt America? Pentagon report reveals financial terrorists may have triggered crash,http://www.dailymail.co.uk/news/article-1361898/Financial-terrorists-bankrupted-America-New-Pentagon-report-blames-U-S-enemies-financial-crisis.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20080926.0,New York Times,"Despite Warnings, Chinas Regulators Failed to Stop Milk",http://www.nytimes.com/2008/09/27/world/asia/27milk.html?hp,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20150704.0,BBC,Trillions lost on China stock market,http://www.bbc.com/news/world-asia-china-33389577,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20131016.0,Daily Mail,Debt debate turns America into a laughing stock: China mocks default limit as it depicts the US as a beggar,http://www.dailymail.co.uk/news/article-2463136/US-debt-limit-default-mocked-China.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210509.0,Washington Post,"Debris from Chinese space rocket booster lands in Indian Ocean, China reports",https://www.washingtonpost.com/technology/2021/05/08/china-rocket-landing/,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210203.0,FOX,"ODNI warns China's collection of US health care data, DNA pose 'serious risks' to economic, national security",//web.archive.orghttps://www.foxnews.com/politics/odni-warns-chinas-us-health-care-data-dna-risks-economic-national-security,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200128.0,Washington Post,"Number of confirmed cases in China rises by more than 1,000 overnight",https://www.washingtonpost.com/world/asia_pacific/coronavirus-china-live-updates/2020/01/28/da7664f2-414d-11ea-b503-2b077c436617_story.html#link-LXFWJTP4NA34JGO3AFOS5PW62M,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200222.0,New York Post,Don't buy China's story: Coronavirus may have leaked from a lab,https://nypost.com/2020/02/22/dont-buy-chinas-story-the-coronavirus-may-have-leaked-from-a-lab/,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20120403.0,New York Times,Op-Ed: How China Steals Our Secrets,http://www.nytimes.com/2012/04/03/opinion/how-china-steals-our-secrets.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20110611.0,FOX,Over 600 Sickened by Lead Poisoning in China,http://www.foxnews.com/world/2011/06/12/more-than-600-sickened-by-lead-poisoning-in-china/?test=latestnews,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20120810.0,CNBC,European Shares Close Lower on China Data,http://www.cnbc.com/id/48605303,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210530.0,Daily Mail,Rand Paul says he's 'worried' US funding is STILL allowing Chinese to run a bioweapons program as evidence ramps up that COVID-19 leaked from Wuhan lab,https://www.dailymail.co.uk/news/article-9634679/Rand-Paul-says-hes-worried-funding-allowing-Chinese-run-bioweapons-program.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210523.0,Daily Mail,REVEALED: Three Wuhan lab researchers were hospitalized in November 2019 and Dr Fauci now says he's 'not convinced' COVID developed naturally and calls for a full investigation into 'what went on in China',https://www.dailymail.co.uk/news/article-9610069/Dr-Fauci-says-hes-not-convinced-COVID-19-formed-naturally.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20211021.0,Daily Mail,REVEALED: China 'has tested TWO hypersonic orbital nukes capable of breaching missile defenses' as panicked analysts say it 'defies the laws of physics' and is unlike any weapon America has,https://www.dailymail.co.uk/news/article-10116479/China-tested-SECOND-hypersonic-orbital-nuke.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200403.0,New York Times,"Questioned Over Death Toll, China Tries to Curb Displays of GriefOfficials are pushing for quick burials and suppressing discussion of fatalities amid skepticism about the true size of the epidemic’s toll.",https://www.nytimes.com/2020/04/03/world/asia/coronavirus-china-grief-deaths.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210116.0,Daily Mail,Pompeo points finger at Wuhan lab: US claims researchers at Chinese institute fell ill weeks before the world knew of COVID,https://www.dailymail.co.uk/news/article-9155237/US-claims-researchers-Chinese-institute-fell-ill-weeks-world-knew-Covid.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20220210.0,Daily Mail,The 'early Covid mutations' from a Chinese lab that are fuelling leak theory: How a 'barcode error' at Shanghai lab during tests on Antarctica soil accidentally exposed variant in monkey DNA from start of pandemic,https://www.dailymail.co.uk/news/article-10497629/The-early-Covid-mutations-Chinese-lab-fuelling-leak-theory.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20220211.0,Daily Mail,"The Olympics from hell: China's Covid regime has seen weeping competitors hauled off to solitary confinement, while the backdrop's a dystopian wasteland and the food's so bad that athletes are wasting away",https://www.dailymail.co.uk/news/article-10503797/Chinas-Covid-regime-seen-weeping-competitors-hauled-solitary-confinement.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200403.0,Daily Mail,"The dragon unmasked: China was once the cradle of the coronavirus pandemic but it has bounced back with astonishing speed, writes EDWARD LUCAS as he warns the world is at risk from a new power grab",https://www.dailymail.co.uk/news/article-8186173/China-cradle-coronavirus-pandemic-bounced-astonishing-speed.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20221229.0,New York Post,Fears heighten about a new mutant COVID strain as cases skyrocket in China,https://nypost.com/2022/12/29/fears-heighten-about-a-new-mutant-covid-strain-in-china/,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20160406.0,The Guardian,Panama Papers reveal offshore secrets of China’s red nobility,http://www.theguardian.com/news/2016/apr/06/panama-papers-reveal-offshore-secrets-china-red-nobility-big-business,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20220302.0,FOX,"FIRST ON FOX: New documents show US officials knew China was withholding data, trained Wuhan Institute scientists",https://www.foxnews.com/politics/documents-officials-china-withholding-data-wuhan-institute-scientists,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20081114.0,Washington Post,FDA Blocks Chinese Milk Products,http://www.washingtonpost.com/wp-dyn/content/article/2008/11/13/AR2008111303798.html?hpid=sec-health,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200707.0,Daily Mail,FBI boss Christopher Wray accuses China of 'having a preference' in 2020 election and stealing American information in 'one of the largest transfers of wealth in history',https://www.dailymail.co.uk/news/article-8498981/FBI-chief-says-China-preferences-US-election.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210529.0,FOX,Explosive study claims to prove Chinese scientists created COVID,//web.archive.orghttps://www.foxnews.com/world/explosive-study-claims-to-prove-chinese-scientists-created-covid,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200619.0,New York Post,PC scientists help China dodge probe of how the coronavirus got started,https://nypost.com/2020/06/18/pc-scientists-help-china-dodge-probe-of-how-coronavirus-started/,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210520.0,New York Post,Evidence shows COVID-19 originated from Chinese lab leak: House GOP,https://nypost.com/2021/05/20/house-intell-republicans-blame-chinese-lab-leak-for-covid-19-spread/,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20170629.0,CNBC,Treasury sanctions Chinese firm and 2 citizens with ties to North Korea,http://www.cnbc.com/2017/06/29/treasury-unveils-sanctions-in-effort-to-pressure-north-korea-to-halt-missile-program.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20130219.0,Washington Post,Report ties cyberattacks to Chinese...,http://www.washingtonpost.com/blogs/post-tech/post/report-ties-cyberattacks-to-chinese-military-thecircuit/2013/02/19/2ea6a560-7ab2-11e2-82e8-61a46c2cde3d_blog.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20140729.0,BBC,China spies 'hacked Canada agency',http://www.bbc.com/news/world-us-canada-28548925,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200802.0,The Guardian,"China sends Covid-19 testing team to city, prompting surveillance fears",https://www.theguardian.com/world/2020/aug/03/china-sends-covid-19-testing-team-to-hong-kong-prompting-surveillance-fears,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200406.0,FOX,China sells back supplies donated by Italy for fight against coronavirus: report,https://www.foxnews.com/world/china-italy-coronavirus-supplies-buy-back,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20180711.0,New York Post,Benny Avni It's clear China is behind North Korea's latest flip,https://nypost.com/2018/07/10/its-clear-china-is-behind-north-koreas-latest-flip/,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210711.0,Daily Mail,Beijing vows retaliation after the U.S. blacklists Chinese companies over the country's 'abuses of Muslim ethnic minorities',https://www.dailymail.co.uk/news/article-9778297/China-vows-retaliation-U-S-blacklists-companies-Muslim-abuses.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20150119.0,CNBC,Behind the 8% plunge in China's stock market,http://www.cnbc.com/id/102348793?trknav=homestack:trending:1,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20140519.0,CNN,U.S. to file charges for Chinese hacking,http://www.cnn.com/video/data/2.0/video/world/2014/05/19/newday-intv-china-hacking-perez.cnn.html?hpt=hp_bn2,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210719.0,CNBC,"U.S., NATO and EU to blame China for cyberattack on Microsoft Exchange servers",https://www.cnbc.com/2021/07/19/nato-and-eu-launch-a-cyber-security-alliance-to-confront-chinese-cyberattacks.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20141113.0,CNN,U.S.: China hacked weather system,http://www.cnn.com/video/data/2.0/video/world/2014/11/13/newday-perez-us-weather-systems-hacked.cnn.html?hpt=hp_t2,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20150621.0,CNBC,Attack gave China hackers access to US  systems NYT,http://www.cnbc.com/id/102775611?trknav=homestack:topnews:14,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20120902.0,CNBC,More Data Could Signal China's Growth Hitting Soft Patch,http://www.cnbc.com/id/48881149,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20220703.0,FOX,More Chinese cities impose COVID lockdowns as 'clusters' spread,//web.archive.orghttps://www.foxnews.com/world/more-chinese-cities-impose-covid-lockdowns-clusters-spread,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200201.0,New York Times,"As New Virus Spread, China’s Old Habits Delayed FightAt critical turning points, Chinese authorities put secrecy and order ahead of confronting the growing crisis and risking alarm or political embarrassment.",https://www.nytimes.com/2020/02/01/world/asia/china-coronavirus.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20130228.0,CNBC,US Routinely Hacks Defense Ministry Websites: China,http://www.cnbc.com/id/100505975,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20140519.0,The Guardian,US accusations point to eight-year spying campaign,http://www.theguardian.com/technology/2014/may/19/us-accusations-chinese-hacking-eight-years,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200419.0,New York Times,"Antibody Test, Seen as Key to Reopening Country, Does Not Yet DeliverThe tests, many made in China without F.D.A. approval, are raising alarms.Results are off. Doctors are misusing them. And the rollout is far short of the demand.",https://www.nytimes.com/2020/04/19/us/coronavirus-antibody-tests.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200408.0,FOX,Another Chinese city goes into lockdown over coronavirus,https://www.foxnews.com/world/another-chinese-city-in-coronavirus-lockdown,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20140609.0,New York Times,Another Chinese Army Unit Is Tied to Cyberattacks,http://www.nytimes.com/2014/06/10/technology/private-report-further-details-chinese-cyberattacks.html?hp,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20120405.0,Daily Mail,Anonymous claims it hacked Chinese government sites in protest against internet restrictions,http://www.dailymail.co.uk/news/article-2125412/Anonymous-says-hacked-Chinese-government-sites.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200510.0,Daily Mail,American coronavirus patients and businesses will SUE China over claims that the country tried to hide the outbreak,https://www.dailymail.co.uk/news/article-8305047/US-virus-patients-businesses-sue-China-outbreak.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200510.0,New York Times,"U.S. to Accuse China of Trying to Hack Vaccine DataIran and other nations are also looking to steal data and exploit the pandemic with attacks on infrastructure, officials say.",https://www.nytimes.com/2020/05/10/us/politics/coronavirus-china-cyber-hacking.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20180901.0,CNBC,US accuses China of 'super aggressive' spy campaign on LinkedIn,https://www.cnbc.com/2018/09/01/us-accuses-china-of-super-aggressive-spy-campaign-on-linkedin.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20170208.0,CNBC,Bitcoin surges on report indicating more and more people are using it to sneak money out of China,http://www.cnbc.com/2017/02/07/bitcoin-hits-one-month-high-after-drop-in-china-fx-reserves.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20140519.0,New York Times,Bits Blog: Questions Remain After Chinese Hacking Indictments,http://bits.blogs.nytimes.com/2014/05/19/questions-remain-after-chinese-hacking-indictments/?hpw&rref=technology,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200810.0,The Guardian,China  11 US citizens including Marco Rubio and Ted Cruz sanctioned,https://www.theguardian.com/world/2020/aug/10/china-sanctions-11-us-citizens-including-marco-rubio-and-ted-cruz,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210407.0,BBC,China,https://www.bbc.com/news/world/asia/china,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20120301.0,CNN,Charges filed over China kidney sales,http://www.cnn.com/2012/03/01/world/asia/china-organs/index.html?hpt=hp_bn2,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200721.0,CNBC,"U.S. charges two Chinese nationals in coronavirus vaccine hacking scheme, other crimes",https://www.cnbc.com/2020/07/21/us-charges-chinese-nationals-for-coronavirus-vaccine-hacking-scheme-other-crimes.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20140118.0,CNBC,Can China contain its high government debt?,http://www.cnbc.com/id/101336772,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20220113.0,FOX,China sends people to 'quarantine camps' ahead of Olympic Games to clamp down on COVID-19 outbreaks,//web.archive.orghttp://www.foxnews.com/world/china-quarantine-camps-olympic-games-covid-outbreaks,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20101205.0,Washington Post,Cable: China behind Google hack,http://www.washingtonpost.com/wp-dyn/content/article/2010/12/04/AR2010120403323.html?hpid=topnews,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20211011.0,FOX,COVID-19 origins search: China denies WHO access to bat caves,//web.archive.orghttps://www.foxnews.com/world/covid-origins-china-bat-caves,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20210528.0,Daily Mail,"COVID-19 'has NO credible natural ancestor' and WAS created by Chinese scientists who tried to cover their tracks with 'retro-engineering' to make it seem like it naturally came from bats, explosive new study claims",https://www.dailymail.co.uk/news/article-9629563/Chinese-scientists-created-COVID-19-lab-tried-cover-tracks-new-study-claims.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200403.0,Daily Mail,CIA has spent months telling the White House China's coronavirus totals are based on lies and is still hunting the truth despite Trump talking up relationship with Xi Jinping,https://www.dailymail.co.uk/news/article-8184573/CIA-spent-months-telling-White-House-Chinas-coronavirus-totals-based-lies.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20181101.0,Washington Post,U.S. launches aggressive campaign to thwart China’s economic attacks,https://www.washingtonpost.com/world/national-security/with-new-indictments-us-launches-aggressive-campaign-to-thwart-chinas-economic-attacks/2018/11/01/70dc5572-dd78-11e8-b732-3c72cbf131f2_story.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20121207.0,Daily Mail,"U.S. seizes more than 36,000 Chinese rubber holiday-themed ducks that contain high-levels of toxic chemical",http://www.dailymail.co.uk/news/article-2244850/U-S-seizes-36-000-Chinese-rubber-holiday-themed-ducks-contain-high-levels-toxic-chemical.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20081028.0,New York Times,More Tainted Eggs From China Found,http://www.nytimes.com/2008/10/30/world/asia/30china.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20150906.0,CNBC,"Brace yourselves, there's a China data dump  ahead",http://www.cnbc.com/2015/09/06/china-trade-inflation-retail-sales-and-fia-data-ahead.html?trknav=homestack:topnews:9,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20181118.0,CNBC,Brace for corporate defaults as Chinese firms with dollar debts are 'under increasing pressure',https://www.cnbc.com/2018/11/19/china-corporate-bonds-experts-warn-of-more-defaults.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20150406.0,BBC,Blast rocks China chemical plant,http://www.bbc.com/news/world-asia-china-32196103,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20221215.0,CNBC,U.S. slaps restrictions on Chinese chipmaker and other companies over national security worries,https://www.cnbc.com/2022/12/15/us-slaps-restrictions-on-chinese-chipmaker-and-other-companies-over-national-security-worries.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20170908.0,CNBC,Bitcoin's price tanks after report China may shut down exchanges,https://www.cnbc.com/2017/09/08/bitcoins-price-tanks-after-report-china-plans-further-crackdown.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20220401.0,The Guardian,China  Beijing accused of launching cyber-attacks on Ukraine before Russian invasion,https://www.theguardian.com/technology/2022/apr/01/china-accused-of-launching-cyber-attacks-on-ukraine-before-russian-invasion,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200513.0,BBC,US accuses China of hacking coronavirus research,https://www.bbc.com/news/world-us-canada-52656656,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20120730.0,Daily Mail,US attacks China over drugs row supergirl swimmer: Chinese teenager who swims faster than men's No1 is forced to deny doping claims,http://www.dailymail.co.uk/news/article-2181121/Ye-Shiwen-US-attacks-China-drugs-row-supergirl-swimmer.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20221128.0,The Guardian,World Cup China edits out maskless crowd footage,https://www.theguardian.com/world/2022/nov/28/china-censors-maskless-crowd-footage-in-world-cup-broadcasts,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200129.0,Daily Mail,World Indoor Athletics Championships in China are POSTPONED due to growing fears over coronavirus,https://www.dailymail.co.uk/sport/sportsnews/article-7944319/World-Indoor-Athletics-Championships-China-POSTPONED-growing-fears-coronavirus.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20160706.0,CNBC,10 million Androids infected by Chinese malware:  Report,http://www.cnbc.com/2016/07/05/10-million-androids-infected-by-chinese-malware-report.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20221209.0,Daily Mail,World's most dangerous labs RANKED: China scores ZERO out of 100 for handling risky pathogen studies,https://www.dailymail.co.uk/health/article-11521245/Worlds-dangerous-labs-RANKED-China-scores-ZERO-100-handling-risky-pathogen-studies.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200725.0,FOX,Locksmith pries open doors of Chinese 'spy hub' after US orders closure,https://www.foxnews.com/politics/us-raid-chinese-consulate-houston-spy-hub,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200511.0,Daily Mail,'What else is new with China?' Donald Trump says he's looking into claims Beijing hackers are trying to steal vaccine research and insists he will REFUSE to negotiate a trade deal,https://www.dailymail.co.uk/news/article-8309217/Trump-says-claims-Beijing-hacking-virus-information-looked-at.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20200416.0,FOX,Lawmakers call for China to face accountability as suspicion grows that coronavirus leaked from lab,https://www.foxnews.com/politics/lawmakers-call-for-china-to-face-accountability-as-suspicion-grows-virus-leaked-from-lab,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
20221224.0,Daily Mail,'They work day and night but they can't burn them all': China's crematoriums 'are overwhelmed' as Beijing abandons failed Zero Covid strategy and experts say wave could kill 2m... but authorities insist only SEVEN people have died,https://www.dailymail.co.uk/news/article-11571475/They-burn-Chinas-crematoriums-overwhelmed-Covid-tipped-kill-2million.html,True,China,5674169,china mobile,chinamobileltd.com,1997.0,telecommunications,10001+,"los angeles, california, united states",united states,linkedin.com/company/china-mobile,7464,9664
